,Uniprot,Protein Symbol,Antibodypedia Link,Ref-ed Antibodies via Antibodypedia,Total Article Count,Term Article Count,'String' Interactions,GO Score,UV Score,Overall Score,GO Terms
50,O60669,SLC16A7,https://www.antibodypedia.com/gene/1576/SLC16A7,10,204,1,1,0,1,1.3358870174459334,"['C:basolateral plasma membrane', 'C:cytosol', 'C:glutamatergic synapse', 'C:hippocampal mossy fiber to CA3 synapse', 'C:nucleoplasm', 'C:parallel fiber to Purkinje cell synapse', 'C:plasma membrane', 'C:postsynaptic density membrane', 'C:Schaffer collateral - CA1 synapse', 'F:identical protein binding', 'F:lactate transmembrane transporter activity', 'F:pyruvate secondary active transmembrane transporter activity', 'F:pyruvate transmembrane transporter activity', 'F:symporter activity', 'P:lactate transmembrane transport', 'P:plasma membrane lactate transport', 'P:pyruvate transmembrane transport', 'P:transport across blood-brain barrier']"
51,O60814,H2BC12,https://www.antibodypedia.com/gene/25744/H2BC12,0,3,1,19,1,3,5.97063096436887,"['C:cytosol', 'C:extracellular space', 'C:nucleoplasm', 'C:nucleosome', 'C:nucleus', 'F:DNA binding', 'F:protein heterodimerization activity', 'F:structural constituent of chromatin', 'P:antibacterial humoral response', 'P:antimicrobial humoral immune response mediated by antimicrobial peptide', 'P:defense response to Gram-negative bacterium', 'P:defense response to Gram-positive bacterium', 'P:innate immune response in mucosa', 'P:killing of cells of another organism']"
52,O60828,PQBP1,https://www.antibodypedia.com/gene/454/PQBP1,5,131,2,1,2,3,3.723680152575004,"['C:cytoplasm', 'C:cytoplasmic stress granule', 'C:neuronal ribonucleoprotein granule', 'C:nuclear body', 'C:nuclear speck', 'C:nucleoplasm', 'C:nucleus', 'F:DNA binding', 'F:double-stranded DNA binding', 'F:ribonucleoprotein complex binding', 'F:transcription coactivator activity', 'P:activation of innate immune response', 'P:alternative mRNA splicing, via spliceosome', 'P:cellular response to exogenous dsRNA', 'P:defense response to virus', 'P:innate immune response', 'P:neuron projection development', 'P:positive regulation of defense response to virus by host', 'P:positive regulation of type I interferon production', 'P:regulation of dendrite morphogenesis', 'P:regulation of DNA-templated transcription', 'P:regulation of RNA splicing']"
53,O75044,SRGAP2,https://www.antibodypedia.com/gene/74470/SRGAP2,3,83,1,6,0,1,1.896078508488284,"['C:cytoplasm', 'C:cytosol', 'C:dendritic spine head', 'C:lamellipodium', 'C:nucleus', 'C:phagocytic vesicle', 'C:plasma membrane', 'C:postsynaptic density', 'C:postsynaptic membrane', 'F:GTPase activator activity', 'F:identical protein binding', 'F:protein homodimerization activity', 'F:small GTPase binding', 'P:actin filament severing', 'P:dendritic spine development', 'P:excitatory synapse assembly', 'P:extension of a leading process involved in cell motility in cerebral cortex radial glia guided migration', 'P:filopodium assembly', 'P:inhibitory synapse assembly', 'P:lamellipodium assembly involved in ameboidal cell migration', 'P:negative regulation of cell migration', 'P:negative regulation of neuron migration', 'P:neuron projection morphogenesis', 'P:positive regulation of GTPase activity', 'P:regulation of small GTPase mediated signal transduction', 'P:signal transduction', 'P:substrate adhesion-dependent cell spreading']"
54,O75150,RNF40,https://www.antibodypedia.com/gene/13809/RNF40,2,93,14,3,1,1,1.9664778328602286,"['C:HULC complex', 'C:membrane', 'C:neuron projection', 'C:nucleoplasm', 'C:nucleus', 'C:ubiquitin ligase complex', 'F:metal ion binding', ""F:mRNA 3'-UTR binding"", 'F:protein homodimerization activity', 'F:ubiquitin protein ligase activity', 'F:ubiquitin protein ligase binding', 'P:chromatin organization', 'P:positive regulation of transcription by RNA polymerase II', 'P:protein ubiquitination', 'P:ubiquitin-dependent protein catabolic process']"
55,O75381,PEX14,https://www.antibodypedia.com/gene/27930/PEX14,4,260,3,4,3,1,2.8760988613862657,"['C:cytosol', 'C:fibrillar center', 'C:membrane', 'C:nucleus', 'C:peroxisomal importomer complex', 'C:peroxisomal membrane', 'C:peroxisome', 'C:protein-containing complex', 'F:beta-tubulin binding', 'F:identical protein binding', 'F:microtubule binding', 'F:protein transmembrane transporter activity', 'F:protein-macromolecule adaptor activity', 'F:signaling receptor binding', 'F:transcription corepressor activity', 'P:cellular response to reactive oxygen species', 'P:microtubule anchoring', 'P:negative regulation of DNA-binding transcription factor activity', 'P:negative regulation of DNA-templated transcription', 'P:negative regulation of protein binding', 'P:peroxisome organization', 'P:peroxisome transport along microtubule', 'P:protein import into peroxisome matrix', 'P:protein import into peroxisome matrix, docking', 'P:protein import into peroxisome matrix, substrate release', 'P:protein import into peroxisome matrix, translocation', 'P:protein-containing complex assembly']"
56,O75414,NME6,https://www.antibodypedia.com/gene/13081/NME6,4,23,1,3,0,0,0.6245651141647137,"['C:mitochondrial inner membrane', 'C:mitochondrial matrix', 'C:mitochondrion', 'F:ATP binding', 'F:metal ion binding', 'F:nucleoside diphosphate kinase activity', 'P:apoptotic process', 'P:CTP biosynthetic process', 'P:GTP biosynthetic process', 'P:negative regulation of cell growth', 'P:negative regulation of mitotic nuclear division', 'P:UTP biosynthetic process']"
57,O75494,SRSF10,https://www.antibodypedia.com/gene/60384/SRSF10,5,85,3,2,-3,1,0.09071166209773707,"['C:axon terminus', 'C:cytoplasm', 'C:cytosol', 'C:dendrite', 'C:neuronal cell body', 'C:nuclear speck', 'C:nucleoplasm', 'C:nucleus', 'F:RNA binding', 'F:RS domain binding', 'F:unfolded protein binding', 'P:cytosolic transport', 'P:mRNA splice site recognition', 'P:mRNA splicing, via spliceosome', 'P:negative regulation of mRNA splicing, via spliceosome', 'P:regulation of DNA-templated transcription', 'P:regulation of mRNA splicing, via spliceosome', 'P:RNA splicing, via transesterification reactions', 'P:spliceosomal tri-snRNP complex assembly']"
58,O75592,MYCBP2,https://www.antibodypedia.com/gene/24520/MYCBP2,0,90,2,5,0,1,1.6409689570134234,"['C:axon', 'C:cytoplasm', 'C:cytosol', 'C:intracellular membrane-bounded organelle', 'C:membrane', 'C:microtubule cytoskeleton', 'C:nucleoplasm', 'C:nucleus', 'C:plasma membrane', 'F:guanyl-nucleotide exchange factor activity', 'F:identical protein binding', 'F:small GTPase binding', 'F:ubiquitin protein ligase activity', 'F:zinc ion binding', 'P:axon guidance', 'P:branchiomotor neuron axon guidance', 'P:central nervous system projection neuron axonogenesis', 'P:circadian regulation of gene expression', 'P:negative regulation of protein catabolic process', 'P:neuromuscular process', 'P:positive regulation of protein ubiquitination', 'P:protein K48-linked ubiquitination', 'P:protein ubiquitination', 'P:regulation of axon guidance', 'P:regulation of cytoskeleton organization', 'P:regulation of protein localization', 'P:regulation of synaptic assembly at neuromuscular junction']"
59,O75688,PPM1B,https://www.antibodypedia.com/gene/14962/PPM1B,10,121,1,4,-1,2,2.248910687316252,"['C:cytosol', 'C:membrane', 'C:nucleolus', 'C:nucleus', 'F:magnesium ion binding', 'F:manganese ion binding', 'F:myosin phosphatase activity', 'F:protein serine/threonine phosphatase activity', 'P:N-terminal protein myristoylation', 'P:negative regulation of canonical NF-kappaB signal transduction', 'P:negative regulation of defense response to virus', 'P:negative regulation of interferon-beta production', 'P:negative regulation of non-canonical NF-kappaB signal transduction', 'P:peptidyl-threonine dephosphorylation', 'P:positive regulation of canonical Wnt signaling pathway', 'P:protein dephosphorylation']"
60,O75828,CBR3,https://www.antibodypedia.com/gene/8258/CBR3,13,160,2,2,0,2,2.469725934334569,"['C:cytosol', 'C:extracellular space', 'C:nucleoplasm', 'F:3-keto sterol reductase activity', 'F:carbonyl reductase (NADPH) activity', 'F:NADPH binding', 'F:NADPH dehydrogenase (quinone) activity', 'P:cognition', 'P:phylloquinone catabolic process', 'P:xenobiotic metabolic process']"
61,O75881,CYP7B1,https://www.antibodypedia.com/gene/3058/CYP7B1,5,367,4,2,0,-4,-2.918310606245255,"['C:endoplasmic reticulum membrane', 'F:24-hydroxycholesterol 7alpha-hydroxylase activity', 'F:25-hydroxycholesterol 7alpha-hydroxylase activity', 'F:27-hydroxycholesterol 7-alpha-monooxygenase activity', 'F:heme binding', 'F:iron ion binding', 'F:oxysterol 7-alpha-hydroxylase activity', 'P:B cell chemotaxis', 'P:bile acid biosynthetic process', 'P:cholesterol homeostasis', 'P:cholesterol metabolic process', 'P:epithelial cell proliferation', 'P:intracellular estrogen receptor signaling pathway', 'P:negative regulation of intracellular estrogen receptor signaling pathway', 'P:positive regulation of epithelial cell proliferation', 'P:prostate gland epithelium morphogenesis', 'P:sterol metabolic process']"
62,O94776,MTA2,https://www.antibodypedia.com/gene/1799/MTA2,16,189,5,6,9,1,6.204655977540538,"['C:chromatin', 'C:chromosome, telomeric region', 'C:histone deacetylase complex', 'C:membrane', 'C:nucleoplasm', 'C:nucleus', 'C:NuRD complex', 'C:protein-containing complex', 'C:transcription regulator complex', 'F:chromatin binding', 'F:histone deacetylase activity', 'F:histone deacetylase binding', 'F:metal ion binding', 'F:RNA polymerase II-specific DNA-binding transcription factor binding', 'F:sequence-specific DNA binding', 'F:transcription coactivator activity', 'F:transcription corepressor activity', 'P:chromatin organization', 'P:chromatin remodeling', 'P:negative regulation of DNA-templated transcription', 'P:negative regulation of transcription by RNA polymerase II', 'P:positive regulation of DNA-templated transcription', 'P:positive regulation of transcription by RNA polymerase II', 'P:regulation of cell fate specification', 'P:regulation of fibroblast migration', 'P:regulation of stem cell differentiation']"
63,O94850,DDN,https://www.antibodypedia.com/gene/74886/DDN,0,305,8,1,3,2,3.1574363652690227,"['C:cell projection', 'C:cytoplasm', 'C:dendritic spine membrane', 'C:endoplasmic reticulum membrane', 'C:nucleus', 'C:perikaryon', 'C:postsynaptic membrane', 'F:DNA-binding transcription factor activity, RNA polymerase II-specific', 'F:RNA polymerase II cis-regulatory region sequence-specific DNA binding', 'P:positive regulation of transcription by RNA polymerase II']"
64,O94854,MACF1,None,0,195,4,11,0,3,4.283444219100831,"['C:cytoplasm', 'C:cytoskeleton', 'F:calcium ion binding', 'F:microtubule binding', 'P:intermediate filament cytoskeleton organization']"
65,O94886,TMEM63A,https://www.antibodypedia.com/gene/34647/TMEM63A,1,30,0,0,0,1,0.8769115008818317,"['C:centriolar satellite', 'C:early endosome membrane', 'C:extracellular exosome', 'C:intracellular membrane-bounded organelle', 'C:lysosomal membrane', 'C:plasma membrane', 'C:specific granule membrane', 'C:tertiary granule membrane', 'F:calcium-activated cation channel activity', 'F:mechanosensitive monoatomic ion channel activity', 'F:nucleic acid binding', 'F:osmolarity-sensing monoatomic cation channel activity', 'P:surfactant secretion']"
66,O94892,ZNF432,https://www.antibodypedia.com/gene/56944/ZNF432,3,3,0,0,5,2,3.9196604354288276,"['C:nucleoplasm', 'C:nucleus', 'F:damaged DNA binding', 'F:DNA-binding transcription factor activity, RNA polymerase II-specific', 'F:metal ion binding', 'F:protein-macromolecule adaptor activity', 'F:RNA polymerase II cis-regulatory region sequence-specific DNA binding', 'P:DNA damage response', 'P:regulation of transcription by RNA polymerase II']"
67,O95045,UPP2,https://www.antibodypedia.com/gene/33709/UPP2,3,24,1,2,0,-4,-2.957093683744728,"['C:cytosol', 'C:type III intermediate filament', 'F:deoxyuridine phosphorylase activity', 'F:identical protein binding', 'F:uridine phosphorylase activity', 'P:dCMP catabolic process', 'P:nucleoside metabolic process', 'P:UMP salvage', 'P:uridine catabolic process', 'P:uridine metabolic process']"
68,O95155,UBE4B,https://www.antibodypedia.com/gene/13520/UBE4B,8,108,0,10,0,1,2.6896557934042673,"['C:cytoplasm', 'C:nucleus', 'C:ubiquitin ligase complex', 'F:enzyme binding', 'F:ubiquitin-ubiquitin ligase activity', 'P:ERAD pathway', 'P:granzyme-mediated apoptotic signaling pathway', 'P:proteasome-mediated ubiquitin-dependent protein catabolic process', 'P:protein polyubiquitination', 'P:response to UV', 'P:ubiquitin-dependent protein catabolic process']"
69,O95208,EPN2,https://www.antibodypedia.com/gene/25881/EPN2,6,39,0,7,0,3,3.852598973900515,"['C:clathrin vesicle coat', 'C:cytosol', 'C:endosome', 'C:intracellular membrane-bounded organelle', 'C:plasma membrane', 'F:cadherin binding', 'F:clathrin binding', 'F:phospholipid binding', 'P:endocytosis', 'P:negative regulation of sprouting angiogenesis', 'P:negative regulation of vascular endothelial growth factor receptor signaling pathway', 'P:positive regulation of Notch signaling pathway']"
70,O95251,KAT7,https://www.antibodypedia.com/gene/17983/KAT7,11,156,7,5,7,2,5.897346991352952,"['C:chromatin', 'C:chromosome', 'C:chromosome, centromeric region', 'C:cytosol', 'C:histone acetyltransferase complex', 'C:histone H3-K14 acetyltransferase complex', 'C:nucleoplasm', 'C:nucleus', 'C:site of DNA damage', 'F:chromatin binding', 'F:DNA replication origin binding', 'F:histone acetyltransferase activity', 'F:histone H3 acetyltransferase activity', 'F:histone H3K14 acetyltransferase activity', 'F:histone H3K23 acetyltransferase activity', 'F:histone H3K4 acetyltransferase activity', 'F:histone H4 acetyltransferase activity', 'F:histone H4K12 acetyltransferase activity', 'F:histone H4K5 acetyltransferase activity', 'F:histone H4K8 acetyltransferase activity', 'F:transcription coregulator activity', 'F:zinc ion binding', 'P:DNA repair', 'P:DNA replication', 'P:DNA replication-dependent chromatin disassembly', 'P:internal peptidyl-lysine acetylation', 'P:natural killer cell differentiation', 'P:positive regulation of DNA replication', 'P:positive regulation of DNA-templated transcription, elongation', 'P:positive regulation of hematopoietic stem cell proliferation', 'P:positive regulation of protein localization to nucleus', 'P:regulation of cell cycle', 'P:regulation of cell growth', 'P:regulation of DNA biosynthetic process', 'P:regulation of DNA replication', 'P:regulation of DNA-templated DNA replication initiation', 'P:regulation of DNA-templated transcription', 'P:regulation of nucleotide-excision repair', 'P:regulation of transcription by RNA polymerase II', 'P:response to actinomycin D', 'P:response to anisomycin', 'P:response to dithiothreitol', 'P:response to hydroxyurea', 'P:response to sorbitol', 'P:stress-activated protein kinase signaling cascade', 'P:transcription initiation-coupled chromatin remodeling']"
71,O95363,FARS2,https://www.antibodypedia.com/gene/2800/FARS2,3,46,0,2,-2,3,2.1076356376320007,"['C:cytoplasm', 'C:mitochondrial matrix', 'C:mitochondrion', 'F:ATP binding', 'F:phenylalanine-tRNA ligase activity', 'F:tRNA binding', 'P:phenylalanyl-tRNA aminoacylation', 'P:tRNA aminoacylation for protein translation', 'P:tRNA processing']"
72,O95613,PCNT,https://www.antibodypedia.com/gene/3139/PCNT,8,206,2,15,0,1,3.4820543844679714,"['C:centriolar satellite', 'C:centriole', 'C:centrosome', 'C:cytosol', 'C:membrane', 'C:microtubule', 'F:calmodulin binding', 'F:molecular adaptor activity', 'P:cilium assembly', 'P:microtubule cytoskeleton organization', 'P:mitotic spindle organization', 'P:positive regulation of intracellular protein transport', 'P:signal transduction']"
73,O95757,HSPA4L,https://www.antibodypedia.com/gene/26922/HSPA4L,12,62,0,9,0,-4,-1.5490489053518062,"['C:cytoplasm', 'C:cytosol', 'C:nucleus', 'F:adenyl-nucleotide exchange factor activity', 'F:ATP binding', 'F:ATP-dependent protein folding chaperone', 'P:protein folding', 'P:response to unfolded protein']"
74,O95831,AIFM1,https://www.antibodypedia.com/gene/3528/AIFM1,38,808,22,3,1,3,4.910476603112974,"['C:cytoplasm', 'C:cytosol', 'C:mitochondrial inner membrane', 'C:mitochondrial intermembrane space', 'C:mitochondrion', 'C:nucleus', 'C:perinuclear region of cytoplasm', 'F:DNA binding', 'F:FAD binding', 'F:NAD(P)H oxidase H2O2-forming activity', 'F:NADH dehydrogenase activity', 'F:oxidoreductase activity, acting on NAD(P)H', 'F:poly-ADP-D-ribose binding', 'F:protein dimerization activity', 'P:activation of cysteine-type endopeptidase activity involved in apoptotic process', 'P:apoptotic process', 'P:cellular response to aldosterone', 'P:cellular response to estradiol stimulus', 'P:cellular response to hydrogen peroxide', 'P:cellular response to hypoxia', 'P:cellular response to nitric oxide', 'P:chromosome condensation', 'P:intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress', 'P:mitochondrial respiratory chain complex assembly', 'P:mitochondrial respiratory chain complex I assembly', 'P:neuron apoptotic process', 'P:neuron differentiation', 'P:positive regulation of apoptotic process', 'P:positive regulation of necroptotic process', 'P:positive regulation of neuron apoptotic process', 'P:protein import into mitochondrial intermembrane space', 'P:regulation of apoptotic DNA fragmentation', 'P:response to ischemia', 'P:response to L-glutamate', 'P:response to toxic substance']"
