,Uniprot,Protein Symbol,Antibodypedia Link,Ref-ed Antibodies via Antibodypedia,Total Article Count,Term Article Count,'String' Interactions,GO Score,UV Score,Overall Score,GO Terms
381,Q8WXH0,SYNE2,https://www.antibodypedia.com/gene/189/SYNE2,9,161,3,15,8,3,8.978250891210578,"['C:cytoplasm', 'C:extracellular exosome', 'C:filopodium membrane', 'C:focal adhesion', 'C:intermediate filament cytoskeleton', 'C:lamellipodium membrane', 'C:meiotic nuclear membrane microtubule tethering complex', 'C:mitochondrion', 'C:nuclear envelope', 'C:nuclear lumen', 'C:nuclear membrane', 'C:nuclear outer membrane', 'C:nucleoplasm', 'C:nucleus', 'C:sarcoplasmic reticulum', 'C:sarcoplasmic reticulum membrane', 'C:Z disc', 'F:actin binding', 'F:cytoskeleton-nuclear membrane anchor activity', 'P:centrosome localization', 'P:nuclear migration', 'P:nuclear migration along microfilament', 'P:nucleokinesis involved in cell motility in cerebral cortex radial glia guided migration', 'P:positive regulation of cell migration', 'P:regulation of cilium assembly']"
158,P45378,TNNT3,https://www.antibodypedia.com/gene/22978/TNNT3,5,128,2,27,-2,3,8.689310769273428,"['C:cytosol', 'C:troponin complex', 'F:calcium-dependent protein binding', 'F:tropomyosin binding', 'F:troponin C binding', 'F:troponin I binding', 'P:positive regulation of calcium-dependent ATPase activity', 'P:regulation of ATP-dependent activity', 'P:regulation of striated muscle contraction', 'P:sarcomere organization', 'P:skeletal muscle contraction']"
114,P13805,TNNT1,https://www.antibodypedia.com/gene/4195/TNNT1,12,156,0,25,-2,3,8.685807234025681,"['C:cytosol', 'C:troponin complex', 'F:tropomyosin binding', 'F:troponin T binding', 'P:negative regulation of muscle contraction', 'P:sarcomere organization', 'P:skeletal muscle contraction', 'P:slow-twitch skeletal muscle fiber contraction', 'P:transition between fast and slow fiber']"
123,P19237,TNNI1,https://www.antibodypedia.com/gene/3993/TNNI1,9,102,0,24,-1,3,8.538795541067831,"['C:cytosol', 'C:troponin complex', 'F:actin binding', 'P:cardiac muscle contraction', 'P:regulation of striated muscle contraction', 'P:skeletal muscle contraction', 'P:transition between fast and slow fiber', 'P:ventricular cardiac muscle tissue morphogenesis']"
79,P02585,TNNC2,https://www.antibodypedia.com/gene/27766/TNNC2,2,45,0,26,-1,3,8.529843962965913,"['C:cytosol', 'C:troponin complex', 'F:calcium ion binding', 'P:regulation of muscle contraction', 'P:skeletal muscle contraction']"
121,P18858,LIG1,https://www.antibodypedia.com/gene/18267/LIG1,12,386,127,15,6,1,8.344486943979215,"['C:intracellular membrane-bounded organelle', 'C:mitochondrion', 'C:nucleoplasm', 'C:nucleus', 'F:ATP binding', 'F:DNA binding', 'F:DNA ligase (ATP) activity', 'F:DNA ligase activity', 'F:metal ion binding', 'P:anatomical structure morphogenesis', 'P:base-excision repair', 'P:base-excision repair, gap-filling', 'P:cell division', 'P:DNA biosynthetic process', 'P:DNA ligation', 'P:DNA recombination', 'P:DNA repair', 'P:lagging strand elongation', 'P:mismatch repair', 'P:Okazaki fragment processing involved in mitotic DNA replication']"
250,Q15554,TERF2,https://www.antibodypedia.com/gene/1053/TERF2,18,373,42,9,7,3,8.311621552036314,"['C:axon cytoplasm', 'C:chromosome, telomeric region', 'C:male germ cell nucleus', 'C:nuclear body', 'C:nuclear telomere cap complex', 'C:nucleoplasm', 'C:nucleus', 'C:shelterin complex', 'F:double-stranded telomeric DNA binding', 'F:enzyme binding', 'F:G-rich strand telomeric DNA binding', 'F:protein homodimerization activity', 'F:protein-containing complex binding', 'F:telomeric DNA binding', 'P:anterograde axonal transport', 'P:axonal transport of messenger ribonucleoprotein complex', 'P:cellular senescence', 'P:in utero embryonic development', 'P:negative regulation of beta-galactosidase activity', 'P:negative regulation of cellular senescence', 'P:negative regulation of exonuclease activity', 'P:negative regulation of gene expression', 'P:negative regulation of t-circle formation', 'P:negative regulation of telomere capping', 'P:negative regulation of telomere maintenance via recombination', 'P:negative regulation of telomere maintenance via semi-conservative replication', 'P:negative regulation of telomere maintenance via telomerase', 'P:negative regulation of telomere maintenance via telomere lengthening', 'P:negative regulation of telomere single strand break repair', 'P:negative regulation of telomeric D-loop disassembly', 'P:positive regulation of gene expression', 'P:positive regulation of nitric-oxide synthase activity', 'P:positive regulation of telomere maintenance', 'P:protection from non-homologous end joining at telomere', 'P:protein localization to chromosome, telomeric region', 'P:regulation of telomere maintenance', 'P:regulation of telomere maintenance via telomerase', 'P:RNA-templated DNA biosynthetic process', 'P:telomere capping', 'P:telomere maintenance', 'P:telomeric D-loop disassembly', 'P:telomeric loop formation']"
166,P49454,CENPF,https://www.antibodypedia.com/gene/4038/CENPF,13,427,16,20,6,1,8.236725039807496,"['C:axoneme', 'C:centrosome', 'C:chromatin', 'C:chromosome, centromeric region', 'C:ciliary basal body', 'C:ciliary transition fiber', 'C:cytoplasm', 'C:cytosol', 'C:kinetochore', 'C:midbody', 'C:nuclear envelope', 'C:nuclear matrix', 'C:nuclear membrane', 'C:nucleoplasm', 'C:nucleus', 'C:outer kinetochore', 'C:perinuclear region of cytoplasm', 'C:pronucleus', 'C:spindle', 'C:spindle pole', 'F:chromatin binding', 'F:DNA-binding transcription factor binding', 'F:dynein complex binding', 'F:microtubule binding', 'F:protein homodimerization activity', 'P:cell differentiation', 'P:cell division', 'P:chromosome segregation', 'P:DNA biosynthetic process', 'P:kidney development', 'P:kinetochore assembly', 'P:metaphase chromosome alignment', 'P:mitotic cell cycle', 'P:mitotic spindle assembly checkpoint signaling', 'P:muscle organ development', 'P:negative regulation of DNA-templated transcription', 'P:protein transport', 'P:regulation of G2/M transition of mitotic cell cycle', 'P:regulation of striated muscle tissue development', 'P:response to xenobiotic stimulus', 'P:ventricular system development']"
137,P24844,MYL9,https://www.antibodypedia.com/gene/11734/MYL9,20,176,4,25,-3,2,8.172434877196284,"['C:cell cortex', 'C:cytoplasm', 'C:cytosol', 'C:muscle myosin complex', 'C:myofibril', 'C:stress fiber', 'C:Z disc', 'F:calcium ion binding', 'F:myosin heavy chain binding', 'F:structural constituent of muscle', 'P:myofibril assembly', 'P:platelet aggregation', 'P:regulation of muscle contraction']"
85,P07951,TPM2,https://www.antibodypedia.com/gene/25944/TPM2,3,277,2,29,-2,2,8.110381939231532,"['C:actin cytoskeleton', 'C:actin filament', 'C:cytosol', 'C:muscle thin filament tropomyosin', 'F:actin binding', 'F:actin filament binding', 'F:identical protein binding', 'F:protein heterodimerization activity', 'F:protein homodimerization activity', 'F:structural constituent of muscle', 'P:actin filament organization', 'P:muscle contraction', 'P:regulation of ATP-dependent activity']"
535,Q9Y5S9,RBM8A,https://www.antibodypedia.com/gene/74773/RBM8A,10,155,2,17,-3,5,8.084843306326885,"['C:catalytic step 2 spliceosome', 'C:cytoplasm', 'C:cytosol', 'C:dendrite', 'C:exon-exon junction complex', 'C:exon-exon junction subcomplex mago-y14', 'C:neuronal cell body', 'C:nuclear speck', 'C:nucleoplasm', 'C:nucleus', 'C:U2-type catalytic step 1 spliceosome', 'F:mRNA binding', 'F:RNA binding', 'P:mRNA export from nucleus', 'P:mRNA splicing, via spliceosome', 'P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay', 'P:regulation of alternative mRNA splicing, via spliceosome', 'P:regulation of mRNA processing', 'P:regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay', 'P:regulation of translation', 'P:RNA splicing']"
124,P19388,POLR2E,https://www.antibodypedia.com/gene/22550/POLR2E,2,32,1,19,3,3,8.027799041958373,"['C:cytosol', 'C:nucleoplasm', 'C:nucleus', 'C:RNA polymerase I complex', 'C:RNA polymerase II, core complex', 'C:RNA polymerase III complex', 'C:RPAP3/R2TP/prefoldin-like complex', 'F:DNA binding', ""F:DNA-directed 5'-3' RNA polymerase activity"", 'P:protein stabilization', 'P:transcription by RNA polymerase II', 'P:transcription elongation by RNA polymerase I', 'P:tRNA transcription by RNA polymerase III']"
382,Q8WYB5,KAT6B,https://www.antibodypedia.com/gene/1807/KAT6B,4,168,3,6,15,2,7.6271096685304185,"['C:chromatin', 'C:MOZ/MORF histone acetyltransferase complex', 'C:nucleoplasm', 'C:nucleosome', 'C:nucleus', 'F:chromatin binding', 'F:DNA binding', 'F:histone acetyltransferase activity', 'F:histone H3 acetyltransferase activity', 'F:histone H3K14 acetyltransferase activity', 'F:metal ion binding', 'F:peptide-lysine-N-acetyltransferase activity', 'F:transcription coactivator activity', 'F:transcription coregulator activity', 'P:negative regulation of DNA-templated transcription', 'P:nucleosome assembly', 'P:positive regulation of DNA-templated transcription', 'P:positive regulation of transcription by RNA polymerase II', 'P:regulation of developmental process', 'P:regulation of DNA-templated transcription', 'P:regulation of hemopoiesis', 'P:regulation of transcription by RNA polymerase II']"
223,Q13131,PRKAA1,https://www.antibodypedia.com/gene/3564/PRKAA1,54,604,13,5,6,1,7.539733507707467,"['C:apical plasma membrane', 'C:axon', 'C:chromatin', 'C:cytoplasm', 'C:cytosol', 'C:dendrite', 'C:neuronal cell body', 'C:nuclear speck', 'C:nucleoplasm', 'C:nucleotide-activated protein kinase complex', 'C:nucleus', 'F:[acetyl-CoA carboxylase] kinase activity', 'F:[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase activity', 'F:AMP-activated protein kinase activity', 'F:ATP binding', 'F:cAMP-dependent protein kinase activity', 'F:chromatin binding', 'F:histone H2BS36 kinase activity', 'F:metal ion binding', 'F:protein kinase activity', 'F:protein serine kinase activity', 'F:protein serine/threonine kinase activity', 'F:tau protein binding', 'F:tau-protein kinase activity', 'P:autophagy', 'P:bile acid and bile salt transport', 'P:bile acid signaling pathway', 'P:CAMKK-AMPK signaling cascade', 'P:cellular response to calcium ion', 'P:cellular response to ethanol', 'P:cellular response to glucose starvation', 'P:cellular response to glucose stimulus', 'P:cellular response to hydrogen peroxide', 'P:cellular response to hypoxia', 'P:cellular response to nutrient levels', 'P:cellular response to organonitrogen compound', 'P:cellular response to oxidative stress', 'P:cellular response to prostaglandin E stimulus', 'P:cellular response to xenobiotic stimulus', 'P:cholesterol biosynthetic process', 'P:cold acclimation', 'P:energy homeostasis', 'P:fatty acid biosynthetic process', 'P:fatty acid homeostasis', 'P:fatty acid oxidation', 'P:glucose homeostasis', 'P:glucose metabolic process', 'P:lipid biosynthetic process', 'P:lipid droplet disassembly', 'P:motor behavior', 'P:negative regulation of apoptotic process', 'P:negative regulation of gene expression', 'P:negative regulation of glucosylceramide biosynthetic process', 'P:negative regulation of hepatocyte apoptotic process', 'P:negative regulation of insulin receptor signaling pathway', 'P:negative regulation of lipid catabolic process', 'P:negative regulation of TOR signaling', 'P:negative regulation of TORC1 signaling', 'P:negative regulation of tubulin deacetylation', 'P:neuron cellular homeostasis', 'P:positive regulation of adipose tissue development', 'P:positive regulation of autophagy', 'P:positive regulation of cell population proliferation', 'P:positive regulation of cholesterol biosynthetic process', 'P:positive regulation of DNA-templated transcription', 'P:positive regulation of gene expression', 'P:positive regulation of glycolytic process', 'P:positive regulation of mitochondrial transcription', 'P:positive regulation of peptidyl-lysine acetylation', 'P:positive regulation of protein localization', 'P:positive regulation of protein targeting to mitochondrion', 'P:positive regulation of skeletal muscle tissue development', 'P:protein localization to lipid droplet', 'P:protein phosphorylation', 'P:regulation of bile acid secretion', 'P:regulation of circadian rhythm', 'P:regulation of microtubule cytoskeleton organization', 'P:regulation of peptidyl-serine phosphorylation', 'P:regulation of stress granule assembly', 'P:regulation of vesicle-mediated transport', 'P:response to activity', 'P:response to caffeine', 'P:response to estrogen', 'P:response to gamma radiation', 'P:response to hypoxia', 'P:response to UV', 'P:rhythmic process', 'P:signal transduction', 'P:Wnt signaling pathway']"
218,Q12933,TRAF2,https://www.antibodypedia.com/gene/2422/TRAF2,33,1991,40,12,6,1,7.443396049272696,"['C:CD40 receptor complex', 'C:cell cortex', 'C:cytoplasm', 'C:cytoplasmic side of plasma membrane', 'C:cytosol', 'C:IRE1-TRAF2-ASK1 complex', 'C:membrane raft', 'C:nucleoplasm', 'C:TRAF2-GSTP1 complex', 'C:tumor necrosis factor receptor superfamily complex', 'C:ubiquitin ligase complex', 'C:vesicle membrane', 'F:CD40 receptor binding', 'F:enzyme binding', 'F:identical protein binding', 'F:mitogen-activated protein kinase kinase kinase binding', 'F:molecular adaptor activity', 'F:protein kinase binding', 'F:protein phosphatase binding', 'F:protein-containing complex binding', 'F:protein-macromolecule adaptor activity', 'F:signaling adaptor activity', 'F:sphingolipid binding', 'F:thioesterase binding', 'F:tumor necrosis factor binding', 'F:tumor necrosis factor receptor binding', 'F:ubiquitin protein ligase binding', 'F:ubiquitin-protein transferase activity', 'F:zinc ion binding', 'P:cellular response to nitric oxide', 'P:innate immune response', 'P:interleukin-17-mediated signaling pathway', 'P:intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress', 'P:mRNA stabilization', 'P:negative regulation of glial cell apoptotic process', 'P:non-canonical NF-kappaB signal transduction', 'P:positive regulation of canonical NF-kappaB signal transduction', 'P:positive regulation of DNA-binding transcription factor activity', 'P:positive regulation of extrinsic apoptotic signaling pathway', 'P:positive regulation of interleukin-2 production', 'P:positive regulation of JUN kinase activity', 'P:positive regulation of NF-kappaB transcription factor activity', 'P:positive regulation of T cell cytokine production', 'P:positive regulation of tumor necrosis factor-mediated signaling pathway', 'P:programmed necrotic cell death', 'P:protein autoubiquitination', 'P:protein catabolic process', 'P:protein K63-linked ubiquitination', 'P:protein-containing complex assembly', 'P:regulation of apoptotic process', 'P:regulation of immunoglobulin production', 'P:regulation of JNK cascade', 'P:regulation of protein-containing complex assembly', 'P:response to endoplasmic reticulum stress', 'P:signal transduction', 'P:signal transduction involved in regulation of gene expression', 'P:tumor necrosis factor-mediated signaling pathway']"
